Normals_0,Normals_1,Normals_2,Points_0,Points_1,Points_2
-0.568991,0.817479,0.0893173,-0.746209,-0.151385,-0.974077
-0.504321,0.863513,-0.00228357,-0.644534,-0.0806012,-1.09796
-0.437319,0.895187,-0.0859839,-0.531503,-0.0266342,-1.21992
-0.369658,0.914976,-0.161778,-0.40951,0.0111271,-1.33855
-0.301238,0.925003,-0.231569,-0.2807,0.0335724,-1.45279
-0.231426,0.926328,-0.297253,-0.146635,0.040965,-1.56165
-0.159637,0.919214,-0.359946,-0.00876259,0.0337356,-1.6643
-0.0854197,0.903438,-0.420123,0.131668,0.0118397,-1.75974
-0.00981232,0.878972,-0.476772,0.273335,-0.0244546,-1.84704
0.0672587,0.845525,-0.529682,0.414886,-0.0747187,-1.92536
0.145444,0.802722,-0.578346,0.554983,-0.138651,-1.99378
0.224652,0.749954,-0.622174,0.692226,-0.215768,-2.05157
0.304934,0.686343,-0.660264,0.825102,-0.305768,-2.09783
0.386077,0.611128,-0.69099,0.951994,-0.408142,-2.13165
0.467706,0.52378,-0.711973,1.07108,-0.522307,-2.15189
0.554373,0.417141,-0.720183,1.18043,-0.647275,-2.1574
0.632563,0.30617,-0.711424,1.27794,-0.781777,-2.14706
0.692235,0.209143,-0.690702,1.36209,-0.92385,-2.12107
0.746028,0.106489,-0.657345,1.43181,-1.07146,-2.08044
0.784806,0.0185364,-0.619464,1.48731,-1.22216,-2.02711
0.811648,-0.0505801,-0.581953,1.53077,-1.37365,-1.96405
0.832108,-0.104585,-0.544664,1.56437,-1.52494,-1.89337
0.850128,-0.147077,-0.505619,1.5897,-1.6754,-1.81627
0.867835,-0.177905,-0.46391,1.60787,-1.82444,-1.73351
0.886348,-0.192048,-0.421313,1.62037,-1.97129,-1.64614
0.911665,-0.274592,-0.305723,1.63002,-2.11668,-1.55487
0.890399,-0.442314,-0.107463,1.60241,-2.24791,-1.44861
0.833935,-0.551534,0.0190472,1.53559,-2.3575,-1.33051
0.806146,-0.589406,0.0522355,1.45826,-2.45736,-1.20878
0.784652,-0.61473,0.0801739,1.37741,-2.5526,-1.08534
0.76056,-0.637965,0.120622,1.28979,-2.64058,-0.961513
0.734598,-0.656854,0.170024,1.19665,-2.72157,-0.837479
0.681154,-0.68634,0.254885,1.09651,-2.79249,-0.713296
0.572003,-0.726277,0.381227,0.982147,-2.84266,-0.59198
0.425174,-0.75261,0.502798,0.851772,-2.86195,-0.479889
0.287219,-0.757405,0.586381,0.71209,-2.85303,-0.37967
0.16812,-0.748978,0.640911,0.568569,-2.82284,-0.290397
0.0799108,-0.72519,0.683896,0.423961,-2.77548,-0.211563
0.00492933,-0.697542,0.716527,0.280385,-2.71478,-0.142421
-0.0559097,-0.669196,0.74098,0.139627,-2.64401,-0.081573
-0.112184,-0.640145,0.760019,0.00238965,-2.56442,-0.0273788
-0.167727,-0.610261,0.774241,-0.130272,-2.4752,0.0210308
-0.224557,-0.578706,0.784011,-0.259038,-2.37817,0.0630157
-0.288294,-0.539961,0.790777,-0.383948,-2.27387,0.0971336
-0.361714,-0.48815,0.794275,-0.503526,-2.16155,0.121871
-0.447921,-0.413081,0.792926,-0.615694,-2.04035,0.135068
-0.537194,-0.307262,0.785501,-0.716934,-1.909,0.132438
-0.671858,0.0295466,0.74009,-0.742972,-1.53039,0.169321
-0.623934,-0.107934,0.773987,-0.684518,-1.67634,0.217636
-0.684139,0.101296,0.722283,-0.789487,-1.38256,0.110757
-0.692941,0.15328,0.704513,-0.828101,-1.23275,0.0476892
-0.705586,0.211038,0.67647,-0.8576,-1.08218,-0.0211633
-0.718617,0.2759,0.638333,-0.876905,-0.932114,-0.0968639
-0.72855,0.350055,0.588792,-0.884569,-0.784291,-0.180368
-0.731072,0.43414,0.52636,-0.878776,-0.640812,-0.27272
-0.722311,0.522138,0.453474,-0.857597,-0.504257,-0.374467
-0.701114,0.607684,0.37304,-0.820484,-0.376774,-0.484418
-0.667256,0.688089,0.285136,-0.766902,-0.260738,-0.601084
-0.620781,0.760519,0.190374,-0.697005,-0.158448,-0.722494
-0.563484,0.820909,0.0927052,-0.611333,-0.0723071,-0.846485
-0.49989,0.866089,-0.000442868,-0.511989,-0.0034118,-0.970846
-0.433542,0.897061,-0.0855786,-0.401699,0.0485517,-1.09365
-0.366426,0.916167,-0.162389,-0.282804,0.0842227,-1.21342
-0.298678,0.92555,-0.232697,-0.157435,0.10457,-1.32906
-0.229711,0.926353,-0.2985,-0.0271482,0.109946,-1.43959
-0.15883,0.918908,-0.361083,0.106646,0.100845,-1.54416
-0.0854772,0.903016,-0.421017,0.242747,0.0772533,-1.64178
-0.0105999,0.878656,-0.477337,0.379894,0.03946,-1.73154
0.0658391,0.845556,-0.529811,0.516802,-0.0121077,-1.81257
0.143425,0.803368,-0.577952,0.652193,-0.0771136,-1.88396
0.22213,0.751411,-0.621321,0.784732,-0.155064,-1.94498
0.302113,0.688643,-0.659166,0.912974,-0.245662,-1.99472
0.38862,0.608418,-0.691955,1.03536,-0.348433,-2.03222
0.479027,0.510223,-0.714287,1.1501,-0.462859,-2.05624
0.555674,0.415163,-0.720324,1.2553,-0.588009,-2.06546
0.625319,0.316994,-0.713085,1.34884,-0.722615,-2.05861
0.692021,0.207884,-0.691297,1.42929,-0.864639,-2.03588
0.745009,0.104725,-0.658782,1.49574,-1.01198,-1.99843
0.782962,0.0159241,-0.621866,1.54845,-1.16223,-1.94823
0.809282,-0.0550269,-0.584837,1.5894,-1.31315,-1.88814
0.829518,-0.111801,-0.547175,1.62058,-1.46378,-1.8201
0.847619,-0.157864,-0.506578,1.64335,-1.61341,-1.74522
0.865784,-0.193057,-0.461679,1.65864,-1.76137,-1.66412
0.885336,-0.212595,-0.413502,1.66768,-1.90676,-1.57772
0.909548,-0.289855,-0.297835,1.67286,-2.04997,-1.48662
0.889849,-0.442852,-0.109773,1.64399,-2.17959,-1.38116
0.837387,-0.546509,0.0105423,1.57947,-2.2889,-1.26419
0.809098,-0.585848,0.0462828,1.50468,-2.38832,-1.14315
0.786488,-0.612568,0.078722,1.42584,-2.48234,-1.01997
0.760798,-0.637199,0.123139,1.33995,-2.5684,-0.896046
0.733361,-0.656879,0.17519,1.24824,-2.64669,-0.771677
0.682201,-0.683519,0.259622,1.14965,-2.71449,-0.647001
0.581311,-0.717881,0.383046,1.03792,-2.76225,-0.524821
0.444396,-0.740764,0.503767,0.911355,-2.78067,-0.410969
0.31109,-0.744332,0.590926,0.775848,-2.77171,-0.308109
0.185866,-0.731526,0.655991,0.636374,-2.74098,-0.215929
0.0888773,-0.706419,0.702191,0.495748,-2.69212,-0.134462
0.0252068,-0.676872,0.735669,0.356342,-2.62929,-0.0630662
-0.0334914,-0.647536,0.761298,0.220121,-2.55638,-6.17481e-05
-0.0860111,-0.619531,0.780246,0.0877344,-2.47503,0.0565893
-0.137667,-0.592293,0.793875,-0.0400155,-2.38461,0.107974
-0.191571,-0.563963,0.803272,-0.163975,-2.28689,0.153575
-0.253502,-0.528467,0.810222,-0.284287,-2.18232,0.191913
-0.326433,-0.479564,0.81453,-0.399591,-2.0701,0.22136
-0.414999,-0.405087,0.814666,-0.507865,-1.94918,0.239556
-0.524291,-0.27895,0.804553,-0.605362,-1.81796,0.24147
-0.659636,0.0608223,0.749121,-0.61597,-1.43754,0.276352
-0.610298,-0.0824295,0.787872,-0.563687,-1.58349,0.324351
-0.66936,0.124993,0.732348,-0.656916,-1.29018,0.218489
-0.676255,0.167385,0.717399,-0.691444,-1.14093,0.157467
-0.688825,0.218805,0.691119,-0.718046,-0.99092,0.0915104
-0.703055,0.28016,0.653624,-0.735353,-0.841408,0.0191013
-0.714919,0.353275,0.603397,-0.741682,-0.694157,-0.0611021
-0.719497,0.438264,0.538747,-0.734976,-0.551405,-0.150495
-0.712393,0.527472,0.462893,-0.713143,-0.415911,-0.249858
-0.692541,0.613242,0.379895,-0.675764,-0.289828,-0.357936
-0.660015,0.692952,0.290168,-0.622493,-0.175443,-0.473168
-0.615019,0.764218,0.194224,-0.553621,-0.0749189,-0.59356
-0.559058,0.823623,0.0953862,-0.46973,0.0094496,-0.716979
-0.496275,0.868165,0.000744503,-0.372749,0.0764957,-0.84123
-0.430373,0.898564,-0.0858017,-0.265266,0.126492,-0.964333
-0.363657,0.917057,-0.163585,-0.149568,0.160115,-1.08474
-0.296478,0.925846,-0.234327,-0.0277683,0.178418,-1.20132
-0.228255,0.926183,-0.300141,0.0985866,0.181851,-1.31308
-0.158161,0.918465,-0.3625,0.228129,0.170965,-1.4192
-0.0855347,0.902511,-0.422088,0.359713,0.145769,-1.51869
-0.0112457,0.878288,-0.478,0.492148,0.106562,-1.61064
0.0646733,0.845544,-0.529973,0.624216,0.0537599,-1.69418
0.141708,0.803981,-0.577524,0.754704,-0.012273,-1.76842
0.225063,0.748988,-0.623188,0.882341,-0.0910281,-1.83262
0.312413,0.679492,-0.663844,1.00575,-0.182213,-1.88586
0.388292,0.609353,-0.691316,1.12342,-0.285391,-1.92715
0.463971,0.529226,-0.710388,1.23363,-0.400114,-1.95513
0.547205,0.427631,-0.719512,1.33444,-0.525516,-1.96831
0.625202,0.317411,-0.713002,1.42379,-0.660329,-1.96526
0.691701,0.207282,-0.691798,1.50028,-0.802423,-1.94617
0.743757,0.103827,-0.660337,1.56323,-0.949614,-1.91235
0.780835,0.0142951,-0.624574,1.61292,-1.09954,-1.8658
0.806632,-0.058574,-0.588145,1.65115,-1.25002,-1.80922
0.826613,-0.118402,-0.550174,1.67966,-1.40009,-1.7444
0.844655,-0.168544,-0.508085,1.6996,-1.54901,-1.67229
0.862954,-0.208891,-0.460082,1.71169,-1.69597,-1.59339
0.882938,-0.23505,-0.406414,1.71689,-1.83997,-1.50846
0.905251,-0.308103,-0.292564,1.71709,-1.981,-1.41799
0.886894,-0.44671,-0.117767,1.68681,-2.1091,-1.31389
0.838269,-0.545238,-0.00455257,1.62475,-2.21836,-1.19873
0.808954,-0.586861,0.0344516,1.55254,-2.31752,-1.07907
0.785029,-0.615332,0.0713858,1.47563,-2.41035,-0.956817
0.758084,-0.641149,0.119318,1.39157,-2.49463,-0.833392
0.729186,-0.661794,0.174118,1.30151,-2.57042,-0.709214
0.67969,-0.686587,0.258107,1.20464,-2.63525,-0.584573
0.586163,-0.716683,0.37786,1.09567,-2.68073,-0.462045
0.458386,-0.736875,0.496887,0.973082,-2.69847,-0.346851
0.329112,-0.739373,0.587379,0.841915,-2.68959,-0.241647
0.21213,-0.724545,0.655771,0.706637,-2.65837,-0.146786
0.112117,-0.696641,0.708605,0.570144,-2.6079,-0.0628855
0.0381114,-0.664106,0.746666,0.435085,-2.54274,0.0105789
-0.0186779,-0.634144,0.77299,0.303618,-2.46748,0.0755877
-0.0672513,-0.607466,0.791494,0.17632,-2.38423,0.134601
-0.114526,-0.582785,0.804516,0.0536491,-2.29263,0.188911
-0.164754,-0.557286,0.813811,-0.0653546,-2.19429,0.238158
-0.223911,-0.524525,0.821424,-0.180888,-2.08949,0.280857
-0.295281,-0.477981,0.82725,-0.291729,-1.97735,0.315256
-0.385267,-0.403431,0.829947,-0.395917,-1.85669,0.33878
-0.502101,-0.268844,0.82196,-0.489466,-1.72553,0.345613
-0.656231,0.0841199,0.749857,-0.485697,-1.34465,0.380645
-0.605712,-0.064544,0.793062,-0.439406,-1.49067,0.428213
-0.664167,0.140726,0.734219,-0.521262,-1.19771,0.3236
-0.669263,0.174159,0.722326,-0.551868,-1.04899,0.264707
-0.681007,0.220108,0.698414,-0.575718,-0.899527,0.201712
-0.695254,0.278889,0.662452,-0.591158,-0.750563,0.132659
-0.707743,0.351885,0.612598,-0.596278,-0.603896,0.0558334
-0.713165,0.438627,0.546811,-0.588788,-0.461887,-0.0304955
-0.706724,0.52975,0.468942,-0.566444,-0.327471,-0.127336
-0.687435,0.616341,0.384132,-0.528952,-0.202803,-0.233374
-0.655609,0.695868,0.293163,-0.476157,-0.0900823,-0.346981
-0.61156,0.766407,0.196504,-0.408484,0.00866618,-0.46615
-0.556492,0.825189,0.0968497,-0.326558,0.0912594,-0.588788
-0.494202,0.869347,0.00093934,-0.232135,0.156464,-0.712725
-0.428539,0.899334,-0.0869088,-0.127653,0.204514,-0.835929
-0.362065,0.917321,-0.165624,-0.0153422,0.236114,-0.95679
-0.295278,0.925609,-0.236767,0.102714,0.252404,-1.07414
-0.227562,0.92558,-0.302519,0.224981,0.253922,-1.18698
-0.157971,0.917695,-0.364527,0.350137,0.241273,-1.2945
-0.0857702,0.901779,-0.423601,0.477097,0.214491,-1.39572
-0.00642357,0.875724,-0.482769,0.604734,0.173878,-1.48974
0.076538,0.839306,-0.538246,0.731902,0.119835,-1.57568
0.153182,0.796954,-0.584294,0.857449,0.0527536,-1.65266
0.225747,0.749209,-0.622675,0.980168,-0.0268428,-1.71995
0.297702,0.693729,-0.655831,1.09874,-0.118663,-1.77663
0.379249,0.620365,-0.686526,1.21174,-0.222306,-1.82165
0.462926,0.532684,-0.708482,1.31744,-0.337393,-1.85355
0.547046,0.430252,-0.71807,1.41394,-0.46312,-1.8707
0.625521,0.318594,-0.712195,1.49916,-0.598213,-1.87149
0.691436,0.207521,-0.69199,1.5718,-0.740452,-1.85609
0.742193,0.103789,-0.662101,1.63135,-0.887565,-1.82598
0.7781,0.0134621,-0.627995,1.67814,-1.03722,-1.78318
0.803124,-0.0615139,-0.592628,1.71376,-1.1873,-1.73021
0.822537,-0.12473,-0.554866,1.73971,-1.33684,-1.66869
0.840013,-0.179501,-0.512013,1.75693,-1.48505,-1.59944
0.857595,-0.225907,-0.462057,1.76593,-1.63102,-1.52282
0.87666,-0.260194,-0.40468,1.76739,-1.7736,-1.43944
0.895647,-0.331852,-0.296127,1.76271,-1.91241,-1.34969
0.877722,-0.458731,-0.138456,1.73117,-2.03897,-1.24707
0.832245,-0.553395,-0.033509,1.67177,-2.14817,-1.1339
0.801237,-0.598276,0.00921894,1.60227,-2.247,-1.01581
0.775393,-0.629451,0.0505672,1.52738,-2.33855,-0.894691
0.747145,-0.656839,0.101669,1.44534,-2.42098,-0.771939
0.716696,-0.678956,0.159264,1.35719,-2.49429,-0.648115
0.667977,-0.703557,0.242516,1.26228,-2.55618,-0.523683
0.580114,-0.731849,0.35758,1.15625,-2.59941,-0.400986
0.459589,-0.75114,0.473885,1.03784,-2.6165,-0.284603
0.332767,-0.753352,0.56721,0.911212,-2.6078,-0.177164
0.212729,-0.737045,0.641491,0.780334,-2.57617,-0.0796755
0.111573,-0.702507,0.702877,0.648168,-2.52417,0.00665638
0.0320146,-0.671821,0.740022,0.517611,-2.45676,0.0822231
-0.0243193,-0.641319,0.766889,0.390991,-2.37914,0.149259
-0.0697888,-0.615174,0.785296,0.268813,-2.29395,0.210601
-0.112547,-0.591447,0.798451,0.151174,-2.20114,0.267724
-0.157947,-0.566781,0.808586,0.0370531,-2.10214,0.320457
-0.212458,-0.534618,0.817952,-0.0737613,-1.99703,0.367342
-0.279942,-0.488298,0.826557,-0.180189,-1.88488,0.406524
-0.368772,-0.411691,0.833377,-0.280341,-1.76439,0.435229
-0.490709,-0.267022,0.8294,-0.370003,-1.63318,0.446886
-0.657304,0.101104,0.746813,-0.354578,-1.254,0.484521
-0.605871,-0.0519257,0.793866,-0.313298,-1.40005,0.531663
-0.66426,0.151049,0.732081,-0.385713,-1.1075,0.428176
-0.667854,0.177,0.722939,-0.413167,-0.959356,0.371021
-0.678371,0.218619,0.70144,-0.434899,-0.810562,0.310411
-0.691854,0.275616,0.667364,-0.449015,-0.662318,0.244036
-0.70406,0.348937,0.618501,-0.453421,-0.516443,0.169887
-0.70951,0.437576,0.55238,-0.445643,-0.375394,0.0859637
-0.703153,0.530629,0.473296,-0.423319,-0.242242,-0.00892851
-0.684052,0.618117,0.387304,-0.386265,-0.119136,-0.113426
-0.652677,0.697617,0.295539,-0.334489,-0.00818744,-0.225857
-0.60939,0.76763,0.198461,-0.268524,0.0887017,-0.344206
-0.555096,0.82597,0.0981918,-0.189024,0.169454,-0.466426
-0.493275,0.869873,0.00113719,-0.0975747,0.232784,-0.590372
-0.427854,0.899554,-0.0880006,0.00353105,0.278879,-0.713973
-0.361572,0.91713,-0.167744,0.112139,0.308465,-0.835562
-0.295014,0.925005,-0.239441,0.226207,0.322736,-0.953925
-0.227547,0.924682,-0.305264,0.344229,0.322304,-1.06805
-0.152956,0.915768,-0.371447,0.464924,0.307829,-1.17714
-0.0737633,0.897552,-0.434695,0.587257,0.279373,-1.2802
-0.00451584,0.874293,-0.485378,0.710163,0.237253,-1.37635
0.0634795,0.845336,-0.53045,0.832559,0.18186,-1.46468
0.140011,0.805149,-0.576309,0.953351,0.113612,-1.54435
0.217662,0.755846,-0.617511,1.07139,0.0330476,-1.61461
0.297028,0.69596,-0.653769,1.18543,-0.0595404,-1.67454
0.378756,0.623444,-0.684004,1.29408,-0.163777,-1.72302
0.462944,0.536074,-0.705909,1.39568,-0.279337,-1.75853
0.547657,0.433124,-0.715874,1.48832,-0.405464,-1.77927
0.62618,0.320387,-0.71081,1.56992,-0.540872,-1.78351
0.691092,0.208583,-0.692015,1.63926,-0.683263,-1.77144
0.740201,0.104588,-0.664201,1.69599,-0.830293,-1.74462
0.774654,0.0133651,-0.632244,1.74048,-0.979652,-1.70508
0.798641,-0.0638427,-0.598412,1.77408,-1.12928,-1.65519
0.817187,-0.13056,-0.56139,1.79809,-1.2782,-1.59639
0.83369,-0.190077,-0.51849,1.81325,-1.42557,-1.52941
0.849946,-0.242714,-0.467634,1.81986,-1.57039,-1.45451
0.867152,-0.285449,-0.408125,1.81836,-1.7114,-1.37218
0.882217,-0.35737,-0.30656,1.8097,-1.84788,-1.28271
0.864052,-0.474839,-0.167162,1.77751,-1.9727,-1.18108
0.820958,-0.566605,-0.0706195,1.72105,-2.0815,-1.06935
0.788105,-0.615081,-0.0237964,1.65451,-2.17964,-0.952338
0.760062,-0.649473,0.022149,1.58196,-2.26958,-0.831909
0.730376,-0.678757,0.0764251,1.50223,-2.34987,-0.709437
0.69846,-0.702443,0.136846,1.41629,-2.42044,-0.585622
0.650275,-0.727396,0.219175,1.32365,-2.47923,-0.461078
0.567227,-0.755028,0.328917,1.22087,-2.52008,-0.337922
0.452943,-0.774464,0.441642,1.10685,-2.5364,-0.220133
0.328057,-0.777065,0.537167,0.985028,-2.52785,-0.110297
0.217428,-0.759252,0.613401,0.858832,-2.49599,-0.00999815
0.105284,-0.727777,0.677684,0.731239,-2.44285,0.0790383
0.0151885,-0.690999,0.722696,0.605308,-2.37361,0.157046
-0.0421452,-0.659423,0.75059,0.483458,-2.29393,0.226378
-0.0857881,-0.632623,0.769694,0.366144,-2.20687,0.290099
-0.124585,-0.608386,0.783802,0.253191,-2.11277,0.349836
-0.16494,-0.583064,0.795507,0.143572,-2.01292,0.405625
-0.213966,-0.55008,0.807236,0.0370823,-1.90727,0.456081
-0.276214,-0.502702,0.819144,-0.0653209,-1.79487,0.499305
-0.361956,-0.423171,0.83061,-0.161821,-1.67433,0.532377
-0.486338,-0.268764,0.831409,-0.248029,-1.54299,0.548109
-0.656925,0.115001,0.745134,-0.222628,-1.1656,0.587995
-0.604836,-0.0412816,0.795279,-0.185376,-1.31163,0.634719
-0.663584,0.159387,0.730925,-0.250291,-1.01955,0.532231
-0.666259,0.179255,0.723855,-0.275367,-0.872053,0.476418
-0.675778,0.217398,0.704317,-0.295617,-0.724044,0.417611
-0.688487,0.272995,0.671908,-0.308954,-0.57669,0.353233
-0.700279,0.346613,0.624075,-0.313146,-0.431818,0.281055
-0.70564,0.436807,0.557917,-0.305578,-0.291947,0.198874
-0.699365,0.531406,0.478012,-0.283806,-0.160248,0.105352
-0.680551,0.619564,0.39114,-0.247744,-0.0388479,0.00188722
-0.649768,0.698967,0.298743,-0.197532,0.0702177,-0.109816
-0.607384,0.768484,0.201291,-0.133787,0.165163,-0.227755
-0.554019,0.826426,0.100413,-0.0571746,0.244009,-0.349923
-0.492844,0.870115,0.00220484,0.0308803,0.305428,-0.474207
-0.427807,0.899546,-0.0883087,0.128235,0.349565,-0.598502
-0.361755,0.916777,-0.169274,0.232822,0.377141,-0.721094
-0.290471,0.924471,-0.24694,0.342661,0.389388,-0.840719
-0.216452,0.922935,-0.318338,0.456278,0.386971,-0.95635
-0.151232,0.91426,-0.375842,0.572436,0.370604,-1.06716
-0.0863707,0.899824,-0.427618,0.690143,0.340387,-1.17218
-0.0121948,0.876286,-0.481638,0.808387,0.296658,-1.27051
0.0635615,0.844796,-0.5313,0.92614,0.239805,-1.36125
0.140178,0.805187,-0.576215,1.04236,0.170272,-1.44355
0.217875,0.756669,-0.616428,1.15596,0.0886134,-1.51666
0.297324,0.697695,-0.651782,1.26576,-0.00487509,-1.57963
0.379282,0.626006,-0.681367,1.37041,-0.109835,-1.63132
0.463838,0.53907,-0.703035,1.4683,-0.225979,-1.67009
0.548783,0.435929,-0.713305,1.55752,-0.352579,-1.69405
0.626893,0.322555,-0.709199,1.63602,-0.488336,-1.70138
0.690433,0.210339,-0.692141,1.70263,-0.630885,-1.69225
0.737668,0.106175,-0.666763,1.75714,-0.777825,-1.6683
0.770506,0.0140147,-0.637279,1.79991,-0.926864,-1.63153
0.793307,-0.0654748,-0.605291,1.8321,-1.07598,-1.58416
0.810823,-0.135674,-0.569349,1.85478,-1.22418,-1.52751
0.826155,-0.199816,-0.526823,1.86852,-1.37058,-1.46222
0.840829,-0.258431,-0.475626,1.87345,-1.5141,-1.38848
0.855798,-0.309193,-0.414741,1.86978,-1.6534,-1.30667
0.867176,-0.381593,-0.319988,1.85806,-1.78743,-1.21705
0.848927,-0.490345,-0.197193,1.82583,-1.91033,-1.11592
0.807931,-0.579316,-0.107892,1.77257,-2.01837,-1.00509
0.773474,-0.631294,-0.0566303,1.70928,-2.11546,-0.888658
0.743405,-0.668817,-0.00572221,1.63937,-2.20348,-0.76846
0.712403,-0.69984,0.0520281,1.56224,-2.28131,-0.645871
0.679244,-0.724806,0.115257,1.47882,-2.34889,-0.521716
0.631794,-0.749799,0.196564,1.38878,-2.40441,-0.396735
0.553626,-0.776531,0.300828,1.28951,-2.44275,-0.272828
0.445726,-0.79602,0.409488,1.18014,-2.45819,-0.153413
0.323386,-0.799247,0.506583,1.06337,-2.44975,-0.041017
0.197546,-0.777599,0.596922,0.942139,-2.41784,0.0622769
0.0861045,-0.747754,0.658369,0.819368,-2.36394,0.154293
-0.000154795,-0.709407,0.704799,0.698186,-2.29331,0.235084
-0.0594871,-0.676176,0.734334,0.581028,-2.21186,0.306981
-0.102591,-0.648036,0.754669,0.468317,-2.12301,0.373133
-0.138559,-0.622766,0.770042,0.359704,-2.02753,0.435285
-0.174691,-0.596464,0.783399,0.254204,-1.92663,0.493696
-0.21867,-0.562525,0.797339,0.151642,-1.82021,0.547106
-0.275716,-0.514122,0.812194,0.0528725,-1.70733,0.593629
-0.357718,-0.432122,0.827834,-0.0403608,-1.58655,0.630247
-0.48268,-0.269723,0.833228,-0.123552,-1.45496,0.649299
-0.655196,0.125698,0.744928,-0.0898488,-1.07944,0.691067
-0.602649,-0.0326786,0.797337,-0.0556383,-1.22543,0.737379
-0.662163,0.165687,0.730814,-0.114996,-0.93386,0.635766
-0.664452,0.180949,0.725094,-0.138469,-0.787079,0.580899
-0.673202,0.216528,0.707046,-0.157872,-0.639972,0.523315
-0.685134,0.271144,0.676071,-0.170977,-0.49368,0.460252
-0.696376,0.345038,0.629293,-0.175451,-0.350022,0.389337
-0.701515,0.436427,0.56339,-0.168593,-0.211547,0.308236
-0.695308,0.532158,0.483068,-0.147907,-0.0814867,0.215505
-0.676876,0.620735,0.395636,-0.11339,0.0380596,0.112567
-0.646825,0.699955,0.302788,-0.0652874,0.145133,0.00113897
-0.605493,0.768991,0.205017,-0.0042731,0.238051,-0.116796
-0.55323,0.826568,0.103547,0.0689893,0.314925,-0.23928
-0.492903,0.870074,0.00418177,0.15323,0.374399,-0.364229
-0.423923,0.900802,-0.0940499,0.246459,0.41657,-0.489518
-0.351721,0.917983,-0.183299,0.346708,0.442144,-0.613387
-0.289608,0.923546,-0.251376,0.452073,0.45236,-0.734523
-0.228754,0.92253,-0.310822,0.561129,0.447923,-0.851866
-0.159141,0.914306,-0.37245,0.672673,0.4296,-0.964565
-0.0866757,0.898556,-0.430215,0.785754,0.397535,-1.07165
-0.0121164,0.87517,-0.483664,0.899403,0.352094,-1.17223
0.0640346,0.843989,-0.532524,1.01264,0.29367,-1.26537
0.140978,0.804888,-0.576437,1.12448,0.222735,-1.35025
0.218962,0.757068,-0.615551,1.23389,0.139855,-1.4261
0.298692,0.698927,-0.649833,1.33973,0.0453327,-1.49192
0.380951,0.628047,-0.678553,1.44073,-0.0604806,-1.54653
0.465733,0.541672,-0.699774,1.5353,-0.177317,-1.58824
0.550521,0.43868,-0.710272,1.62156,-0.304466,-1.61506
0.627718,0.325124,-0.707294,1.69747,-0.440606,-1.6251
0.689479,0.212813,-0.692336,1.76191,-0.58332,-1.61853
0.734577,0.108543,-0.669787,1.81479,-0.730162,-1.59702
0.765613,0.0153618,-0.643117,1.85644,-0.878856,-1.56254
0.787059,-0.0664938,-0.613283,1.88781,-1.0274,-1.51714
0.80337,-0.14018,-0.578746,1.90978,-1.17479,-1.46205
0.817338,-0.20883,-0.536981,1.92276,-1.3201,-1.39786
0.830203,-0.273162,-0.485948,1.92671,-1.46217,-1.32472
0.842626,-0.331494,-0.424374,1.92166,-1.59959,-1.24293
0.850491,-0.404608,-0.336092,1.90779,-1.73108,-1.15272
0.832206,-0.505415,-0.22801,1.87613,-1.85184,-1.05158
0.793054,-0.591719,-0.14469,1.82635,-1.95877,-0.941119
0.757261,-0.647061,-0.0887007,1.76656,-2.05446,-0.824765
0.725372,-0.687587,-0.0325311,1.6996,-2.14023,-0.704344
0.693204,-0.720161,0.0289306,1.62537,-2.2153,-0.58124
0.659057,-0.746085,0.0948819,1.54476,-2.27964,-0.456396
0.612572,-0.770792,0.175028,1.45766,-2.33172,-0.330654
0.539354,-0.796371,0.273661,1.36219,-2.36742,-0.205705
0.43798,-0.815768,0.377752,1.2577,-2.38185,-0.0844423
0.331707,-0.816798,0.472029,1.14624,-2.37351,0.030675
0.202275,-0.80196,0.562091,1.03026,-2.34173,0.13715
0.0762722,-0.767328,0.636702,0.912554,-2.28745,0.232421
-0.0138703,-0.727148,0.686341,0.796245,-2.21586,0.316335
-0.0761268,-0.691656,0.718204,0.683701,-2.13294,0.391067
-0.11991,-0.661413,0.740375,0.575334,-2.04239,0.459703
-0.154153,-0.634518,0.75738,0.470714,-1.94542,0.52407
-0.186896,-0.606863,0.77252,0.368949,-1.84328,0.58467
